Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount,Claim_Coverage_Ratio,Claim_Premium_Ratio,Coverage_Premium_Ratio,Remaining_Coverage,Young_Customer,Senior_Customer,Low_Credit_Score,High_Claim,Fraud_Probability,Fraud_Prediction,Recommended_Action,Potential_Financial_Loss
CLM018690,CUST000451,POL0223868,67,Male,North,Life,4437.93,30276.92,9830.33,Property,376,50.7533,Yes,Under Review,5942.89,0.32468064783339917,2.215070990304038,6.82230679618651,20446.589999999997,0,1,1,0,0.507533,Fraudulent,REVIEW,4989.2170117515325
CLM048171,CUST013806,POL0721921,74,Male,West,Life,956.3,66963.27,18029.9,Property,319,64.769104,Yes,Under Review,14403.7,0.2692505906596258,18.853811565408346,70.02328767123288,48933.37,0,1,1,0,0.6476911,Fraudulent,REVIEW,11677.805241626502
CLM027705,CUST007450,POL0658225,76,Female,East,Life,3736.69,10372.45,9317.98,Property,681,51.52959,No,Approved,9225.36,0.8983393508766009,2.4936454455681365,2.7758390447160455,1054.4700000000012,0,1,0,0,0.5152959,Fraudulent,REVIEW,4801.51710232377
CLM012754,CUST000724,POL0757597,73,Male,East,Health,2948.67,55469.6,1520.63,Theft,575,51.234127,Yes,Under Review,1322.48,0.02741375456105687,0.5157002987787714,18.811735460394008,53948.97,0,1,1,0,0.51234126,Fraudulent,REVIEW,779.0814915776253
CLM026394,CUST008366,POL0693201,72,Male,East,Auto,2327.42,86073.06,49266.66,Theft,363,43.05399,No,Approved,26102.53,0.5723818811600285,21.167928435778673,36.98217769031803,36806.399999999994,0,1,1,0,0.43053988,Genuine,REVIEW,21211.261698301438
CLM033219,CUST017001,POL0046374,51,Female,South,Home,1957.4,99270.86,2594.89,Property,782,36.32106,No,Approved,1477.49,0.02613949350292724,1.3256820271789107,50.7156738530704,96675.97,0,0,0,0,0.36321062,Genuine,REVIEW,942.4916018289327
CLM040459,CUST010272,POL0687267,35,Female,South,Home,3098.71,71353.79,46408.71,Medical,537,59.31615,No,Approved,25544.98,0.6504028727836322,14.976783887488665,23.026933788576535,24945.079999999994,0,0,1,0,0.5931615,Fraudulent,REVIEW,27527.86111994326
CLM031109,CUST019939,POL0578063,42,Female,East,Health,1353.62,15737.04,20960.33,Accident,792,42.532177,No,Approved,11258.26,1.3319105753051401,15.484648571977367,11.625892052422396,-5223.290000000001,0,0,0,0,0.4253218,Genuine,REVIEW,8914.885024196805
CLM023797,CUST006018,POL0789899,45,Male,West,Life,4986.53,80301.62,18798.46,Accident,569,61.141003,Yes,Under Review,17422.26,0.2340981414820772,3.7698479704323447,16.10370738770247,61503.159999999996,0,0,1,0,0.61141,Fraudulent,REVIEW,11493.566838066577
CLM040630,CUST003158,POL0261955,64,Male,West,Health,2247.12,76854.45,10172.31,Accident,716,47.66465,No,Approved,5484.43,0.13235811329077235,4.526820997543522,34.20131101142796,66682.14,0,1,0,0,0.47664648,Genuine,REVIEW,4848.59578492105
CLM013347,CUST001340,POL0691398,68,Male,North,Health,2277.11,90853.38,27606.65,Medical,354,42.047684,No,Rejected,16836.26,0.3038593610936654,12.123546952057652,39.89854684226937,63246.73,0,1,1,0,0.42047685,Genuine,REVIEW,11607.957337269188
CLM043291,CUST010027,POL0429904,30,Female,South,Health,2872.43,30687.39,3145.28,Theft,633,51.92886,No,Approved,1660.52,0.10249421667988057,1.0949892599645596,10.683424835418096,27542.11,0,0,0,0,0.5192886,Fraudulent,REVIEW,1633.308046207428
CLM019010,CUST013372,POL0558786,22,Female,East,Home,1402.03,51440.24,33248.31,Property,549,50.191742,No,Approved,20375.74,0.646348267426435,23.71440696704065,36.68982832036404,18191.93,1,0,1,0,0.5019174,Fraudulent,REVIEW,16687.906034998297
CLM033815,CUST012599,POL0758676,40,Female,West,Auto,4946.17,8436.6,3636.14,Medical,716,47.065033,No,Approved,2894.95,0.4309958988218002,0.7351425446355463,1.7056833873481907,4800.460000000001,0,0,0,0,0.47065035,Genuine,REVIEW,1711.350545784831
CLM022749,CUST009130,POL0439182,23,Male,West,Health,1167.38,95012.52,17218.9,Theft,707,44.647358,No,Rejected,8999.9,0.18122769504482147,14.750038547859308,81.38953896760266,77793.62,1,0,0,0,0.44647357,Genuine,REVIEW,7687.783731707931
CLM005135,CUST018298,POL0576088,73,Male,West,Home,2601.82,95386.99,25216.98,Medical,521,37.637028,No,Rejected,18997.67,0.26436498310723505,9.692054023721855,36.66164069766548,70170.01000000001,0,1,1,0,0.37637028,Genuine,REVIEW,9490.921848093867
CLM030028,CUST019535,POL0182940,20,Female,North,Home,992.89,9305.46,40611.19,Medical,824,28.670784,No,Approved,20592.3,4.364232396893867,40.90200324305815,9.372095599713965,-31305.730000000003,1,0,0,0,0.28670785,Genuine,APPROVE,11643.546902227701
CLM004772,CUST002655,POL0348887,18,Female,West,Home,4419.44,80303.96,14679.23,Property,388,59.235645,Yes,Under Review,10990.54,0.1827958421975703,3.3215135854316387,18.17061890194233,65624.73000000001,1,0,1,0,0.59235644,Fraudulent,REVIEW,8695.3364747262
CLM049864,CUST000287,POL0693480,67,Male,South,Health,2727.14,44872.05,31601.94,Medical,654,46.290363,No,Approved,28100.9,0.704267801448786,11.587941946508064,16.45388575577345,13270.110000000004,0,1,0,0,0.46290362,Genuine,REVIEW,14628.652387497425
CLM041872,CUST007660,POL0486647,47,Male,North,Life,2087.87,78306.53,32464.38,Accident,412,52.905674,No,Approved,24587.2,0.4145807508007315,15.549042804389163,37.50546250484944,45842.149999999994,0,0,1,0,0.5290567,Fraudulent,REVIEW,17175.49865565419
CLM007167,CUST016333,POL0098637,52,Male,North,Life,1560.38,28531.82,14469.11,Theft,508,50.66871,Yes,Under Review,12418.1,0.5071218730526129,9.272811750983735,18.285174124251782,14062.71,0,0,1,0,0.5066871,Fraudulent,REVIEW,7331.311453514695
CLM016359,CUST011547,POL0258643,46,Female,North,Life,448.32,96186.47,14112.06,Medical,347,59.352356,Yes,Under Review,10087.0,0.146715645142191,31.47764989293362,214.54869289793007,82074.41,0,0,1,0,0.59352356,Fraudulent,REVIEW,8375.840117715597
CLM034700,CUST016761,POL0014619,43,Male,West,Home,3711.94,97659.31,24839.68,Theft,374,48.761005,No,Approved,20584.52,0.25435035328429006,6.691832303323868,26.309506619180265,72819.63,0,0,1,0,0.48761004,Genuine,REVIEW,12112.077410430908
CLM026281,CUST012193,POL0090456,59,Female,West,Home,2882.13,5896.88,26516.15,Property,697,43.864506,No,Approved,22700.94,4.496640596383172,9.20019221894918,2.046014579495026,-20619.27,0,0,0,0,0.43864506,Genuine,REVIEW,11631.178335812689
CLM000138,CUST000976,POL0574117,31,Male,West,Health,1284.83,67464.11,9292.69,Accident,596,41.376667,No,Approved,9170.78,0.13774271979575511,7.232622214612051,52.508199528342274,58171.42,0,0,1,0,0.41376665,Genuine,REVIEW,3845.005232585967
CLM031396,CUST008664,POL0520253,58,Male,East,Life,3930.95,79077.64,7920.24,Accident,699,61.97818,Yes,Under Review,6472.61,0.1001577689976585,2.0148411961485135,20.11667408641677,71157.4,0,0,0,0,0.6197818,Fraudulent,REVIEW,4908.820541567802
CLM010561,CUST006869,POL0182934,75,Male,North,Home,3302.83,99869.7,29384.41,Property,621,46.98716,Yes,Under Review,14992.64,0.29422747840436086,8.89673704065907,30.237614409460978,70485.29,0,1,0,0,0.46987158,Genuine,REVIEW,13806.899171720148
CLM049908,CUST006298,POL0263645,77,Female,North,Auto,769.82,95592.37,48037.49,Accident,792,46.433628,Yes,Under Review,29877.42,0.50252431234836,62.4009378815827,124.17496297835856,47554.88,0,1,0,0,0.46433628,Genuine,REVIEW,22305.54921759963
CLM021641,CUST015110,POL0608160,47,Female,East,Life,531.7,82356.27,34743.18,Accident,688,50.36636,Yes,Under Review,20715.1,0.4218644190660893,65.3435772051909,154.8923641151025,47613.090000000004,0,0,0,0,0.5036636,Fraudulent,REVIEW,17498.87509656787
CLM003399,CUST012161,POL0160022,74,Male,West,Auto,4921.23,68749.68,27417.74,Property,555,38.496986,No,Approved,24021.05,0.3988053471667069,5.571318552475703,13.9700196901994,41331.93999999999,0,1,1,0,0.38496986,Genuine,REVIEW,10555.003537961842
CLM001659,CUST003026,POL0263809,47,Female,South,Health,1372.16,66368.86,12593.35,Accident,673,45.215233,No,Approved,6948.24,0.1897478727222375,9.177756238339551,48.3681640625,53775.51,0,0,0,0,0.45215234,Genuine,REVIEW,5694.112691141665
CLM020913,CUST001274,POL0445787,28,Female,East,Life,490.17,82040.42,41661.26,Theft,427,60.156868,Yes,Under Review,38615.37,0.5078138312797521,84.99349205377726,167.37136095640287,40379.159999999996,1,0,1,0,0.6015687,Fraudulent,REVIEW,25062.109972028735
CLM013111,CUST005395,POL0759692,28,Male,North,Life,2764.12,53178.28,14592.27,Theft,614,46.244267,Yes,Under Review,8408.9,0.27440282009873207,5.279173841946081,19.238774004022982,38586.009999999995,1,0,0,0,0.46244267,Genuine,REVIEW,6748.088246055544
CLM046340,CUST009069,POL0090932,79,Female,South,Health,4663.14,19927.99,44703.88,Theft,843,21.12812,No,Approved,42558.65,2.2432708968641593,9.586647623704199,4.27351312634834,-24775.889999999996,0,1,0,0,0.21128121,Genuine,APPROVE,9445.089866324663
CLM016341,CUST006979,POL0051183,28,Male,South,Home,1758.44,33346.43,26808.62,Accident,541,51.999264,No,Approved,14062.8,0.803942730901029,15.245683674165736,18.963643911648962,6537.810000000001,1,0,1,0,0.51999265,Fraudulent,REVIEW,13940.285344718694
CLM006526,CUST003537,POL0572295,28,Male,North,Life,3458.62,53561.17,46730.01,Accident,586,42.55268,No,Approved,31813.64,0.8724605903866551,13.511172085976488,15.486283546616859,6831.159999999996,1,0,1,0,0.4255268,Genuine,REVIEW,19884.871515128016
CLM021478,CUST004683,POL0696753,42,Male,South,Life,787.6,86097.63,22330.5,Theft,354,49.658207,No,Approved,12444.2,0.2593625399444793,28.352590147282886,109.31644235652615,63767.130000000005,0,0,1,0,0.49658206,Fraudulent,REVIEW,11088.925714328885
CLM026768,CUST012189,POL0307005,46,Female,East,Health,4942.32,77776.27,31297.37,Property,452,57.517834,Yes,Under Review,22474.75,0.4024025580038744,6.3325260201686655,15.736793651564449,46478.90000000001,0,0,1,0,0.5751783,Fraudulent,REVIEW,18001.568859021067
CLM000928,CUST000133,POL0301550,57,Male,East,Health,4337.5,29897.15,29428.37,Accident,363,41.215466,No,Approved,18826.96,0.9843202445718069,6.784638616714697,6.8927146974063405,468.7800000000025,0,0,1,0,0.41215464,Genuine,REVIEW,12129.039382265508
CLM049888,CUST007358,POL0449508,21,Female,South,Home,2645.74,11072.57,33579.56,Property,731,49.38189,No,Approved,31754.17,3.032679856618653,12.691934959595425,4.185055976777764,-22506.989999999998,1,0,0,0,0.49381888,Genuine,REVIEW,16582.220680794715
CLM014536,CUST004884,POL0036579,47,Female,North,Health,1131.47,46979.2,49422.69,Property,471,64.53742,Yes,Under Review,34172.17,1.0520121670867109,43.68007105800419,41.52049988068618,-2443.4900000000052,0,0,1,0,0.64537424,Fraudulent,REVIEW,31896.130922929646
CLM031123,CUST017807,POL0728544,24,Male,West,Home,2524.88,12155.69,15098.81,Property,542,56.290413,Yes,Under Review,9149.2,1.2421187114840868,5.980010931212572,4.814363454896866,-2943.119999999999,1,0,1,0,0.5629041,Fraudulent,REVIEW,8499.18234842062
CLM047873,CUST014327,POL0640839,24,Female,East,Home,3484.35,64517.54,16712.41,Theft,663,50.480198,No,Approved,13441.86,0.2590366898675926,4.796421140241365,18.516377516609985,47805.130000000005,1,0,0,0,0.504802,Fraudulent,REVIEW,8436.457802326679
CLM024275,CUST012317,POL0108917,51,Female,North,Home,605.08,53342.43,46206.03,Theft,680,49.469765,No,Approved,38260.26,0.8662153186497128,76.36350565214516,88.15764857539499,7136.4000000000015,0,0,0,0,0.49469766,Genuine,REVIEW,22858.01492848903
CLM003743,CUST006862,POL0074035,78,Female,North,Health,4358.0,84703.81,24122.45,Accident,511,55.26967,Yes,Under Review,17040.59,0.28478589097704105,5.535211106011932,19.436395135383204,60581.36,0,1,1,0,0.5526967,Fraudulent,REVIEW,13332.398628258705
CLM039515,CUST013399,POL0749772,21,Female,West,Auto,1557.69,65141.11,17829.37,Theft,536,56.43419,No,Approved,10112.2,0.2737038100824502,11.446032265726812,41.81904615167331,47311.740000000005,1,0,1,0,0.5643419,Fraudulent,REVIEW,10061.860590327977
CLM001028,CUST003267,POL0736424,71,Male,South,Health,3605.46,84323.59,25778.27,Theft,668,42.255642,No,Approved,17658.91,0.3057065051428669,7.14978671237512,23.387748026604093,58545.31999999999,0,1,0,0,0.42255643,Genuine,REVIEW,10892.773745389879
CLM010388,CUST005915,POL0538773,20,Female,West,Home,4467.11,49606.39,19911.89,Medical,492,58.336216,Yes,Under Review,13335.83,0.4013976828388439,4.457443403005523,11.10480601552234,29694.5,1,0,1,0,0.58336216,Fraudulent,REVIEW,11615.84320216
CLM026325,CUST014090,POL0197337,58,Female,South,Life,3315.36,67751.05,20030.64,Theft,402,47.73519,No,Approved,13382.77,0.2956506209128862,6.041769219632257,20.43550323343468,47720.41,0,0,1,0,0.4773519,Genuine,REVIEW,9561.664140644074
CLM011795,CUST008966,POL0008141,77,Male,East,Life,2830.74,11138.21,12981.12,Property,388,41.85091,No,Approved,10548.75,1.1654583635970235,4.585769092180843,3.934734380409363,-1842.9100000000017,0,1,1,0,0.4185091,Genuine,REVIEW,5432.716795063019
CLM010864,CUST019225,POL0264220,48,Male,East,Life,2914.51,28932.94,21887.18,Theft,500,49.79731,No,Approved,12677.06,0.7564796387784996,7.509728908118345,9.927205602313938,7045.759999999998,0,0,1,0,0.4979731,Fraudulent,REVIEW,10899.22718679607
CLM003745,CUST016397,POL0680168,48,Male,West,Home,3013.38,68078.31,41108.96,Property,831,55.55792,No,Approved,26990.11,0.6038481272522775,13.642142710179266,22.592009637018894,26969.35,0,0,0,0,0.5555792,Fraudulent,REVIEW,22839.28251296997
CLM004512,CUST009832,POL0722907,38,Female,West,Home,2634.38,39354.16,41970.18,Theft,402,42.761986,No,Rejected,36759.57,1.0664737857446327,15.931710687144603,14.938680068934627,-2616.019999999997,0,0,1,0,0.42761987,Genuine,REVIEW,17947.283103393318
CLM006129,CUST006889,POL0611646,76,Female,South,Life,1568.91,98158.03,34783.06,Medical,579,47.551556,Yes,Under Review,24798.54,0.35435776370002536,22.170207341402627,62.56447469899484,63374.97,0,1,1,0,0.47551554,Genuine,REVIEW,16539.885712302923
CLM011241,CUST018578,POL0066767,50,Female,West,Health,3219.17,51182.33,37252.05,Property,520,46.520927,No,Approved,28238.66,0.727830288304577,11.571942457217233,15.899231789560663,13930.279999999999,0,0,1,0,0.46520928,Genuine,REVIEW,17329.999190796912
CLM046290,CUST000887,POL0079506,35,Female,East,Health,4324.04,43819.79,28897.94,Theft,349,40.26137,No,Approved,17670.13,0.6594723525603385,6.683088038038501,10.13399274752315,14921.850000000002,0,0,1,0,0.4026137,Genuine,REVIEW,11634.706529484987
CLM009333,CUST007292,POL0575468,77,Female,North,Home,206.01,24962.56,20920.95,Theft,646,31.970226,No,Approved,19777.46,0.8380931282688955,101.55307994757537,121.1715936119606,4041.6100000000006,0,1,0,0,0.31970227,Genuine,REVIEW,6688.475156325102
CLM035722,CUST005641,POL0528247,48,Female,South,Home,4401.77,38741.68,33849.34,Medical,774,56.057823,Yes,Under Review,23288.07,0.8737189507527809,7.689938365702886,8.801386714889691,4892.340000000004,0,0,0,0,0.5605782,Fraudulent,REVIEW,18975.20300378084
CLM037045,CUST013163,POL0558564,45,Female,West,Health,4369.3,93287.49,18703.45,Accident,826,56.266872,Yes,Under Review,17768.7,0.2004925848042433,4.280651362918546,21.3506717323141,74584.04000000001,0,0,0,0,0.56266874,Fraudulent,REVIEW,10523.846659168601
CLM037593,CUST018466,POL0057418,36,Male,West,Life,3284.36,39447.05,11554.61,Medical,579,49.492733,No,Approved,6434.96,0.29291442579356375,3.5180704916635204,12.010574358474711,27892.440000000002,0,0,1,0,0.49492732,Genuine,REVIEW,5718.692125172914
CLM005733,CUST019593,POL0395788,68,Male,East,Home,4178.62,26076.18,38209.08,Theft,309,46.834732,No,Approved,20672.59,1.4652867099398763,9.143947044718113,6.2403807955736585,-12132.900000000001,0,1,1,0,0.4683473,Genuine,REVIEW,17895.119874544143
CLM003778,CUST014637,POL0757264,33,Female,East,Health,596.34,57950.02,25597.59,Theft,389,54.8183,No,Approved,14379.75,0.4417183980264373,42.92448938525002,97.17614112754468,32352.429999999997,0,0,1,0,0.54818296,Fraudulent,REVIEW,14032.162765774727
CLM038879,CUST018184,POL0442670,24,Female,East,Health,882.75,30108.3,39826.87,Accident,646,40.76158,No,Approved,30712.81,1.3227870720034012,45.116816765788734,34.10739167374681,-9718.570000000003,1,0,0,0,0.4076158,Genuine,REVIEW,16234.061900013388
CLM003762,CUST003651,POL0072086,44,Male,West,Life,1106.85,45500.92,19559.43,Medical,345,56.46513,No,Approved,16769.91,0.4298688905630919,17.671256267786966,41.10847901703031,25941.489999999998,0,0,1,0,0.5646513,Fraudulent,REVIEW,11044.257781035305
CLM030087,CUST011511,POL0311814,28,Male,West,Life,1898.95,59022.72,48172.86,Medical,372,43.335022,No,Approved,46655.5,0.8161748560554308,25.368156086258196,31.081766239237474,10849.86,1,0,1,0,0.4333502,Genuine,REVIEW,20875.718776738642
CLM009022,CUST000563,POL0622439,53,Female,North,Auto,3737.73,74619.37,40486.2,Property,386,43.144913,No,Approved,27025.82,0.5425695767734303,10.831761523705564,19.963820286644566,34133.17,0,0,1,0,0.43144912,Genuine,REVIEW,17467.73517090082
CLM003124,CUST008581,POL0069725,68,Female,South,Auto,846.67,23065.85,6408.03,Property,799,39.037834,No,Approved,5308.36,0.27781460470782565,7.568509572796957,27.243022665265098,16657.82,0,1,0,0,0.39037836,Genuine,REVIEW,2501.556216470003
CLM008298,CUST005614,POL0890523,32,Male,West,Auto,1142.09,78097.26,38092.01,Property,322,44.567505,No,Approved,20097.39,0.48775091469278187,33.35289688203207,68.3810032484305,40005.24999999999,0,0,1,0,0.44567505,Genuine,REVIEW,16976.65828048378
CLM026243,CUST012775,POL0343998,61,Female,East,Health,365.32,68754.57,8645.95,Medical,513,38.883915,No,Approved,6091.15,0.12575091372108066,23.66678528413446,188.203684441038,60108.62000000001,0,1,1,0,0.38883916,Genuine,REVIEW,3361.8838959380987
CLM018504,CUST004471,POL0372912,70,Male,West,Life,3105.5,61845.26,8329.58,Medical,769,45.55265,No,Approved,7359.86,0.13468421023696883,2.6822025438737724,19.914751247786185,53515.68,0,1,0,0,0.4555265,Genuine,REVIEW,3794.3444317024946
CLM000828,CUST018440,POL0317629,72,Male,North,Life,3858.71,16719.43,890.43,Theft,574,38.057663,No,Approved,611.05,0.05325719836142739,0.23075846591218308,4.332906593136048,15829.0,0,1,1,0,0.38057664,Genuine,REVIEW,338.87685788244005
CLM007557,CUST017699,POL0197363,19,Female,East,Auto,4421.06,56225.59,36209.83,Medical,806,48.075558,No,Approved,19864.48,0.6440097827341608,8.19030503996779,12.717671780070841,20015.759999999995,1,0,0,0,0.48075557,Genuine,REVIEW,17408.077372562886
CLM006421,CUST019170,POL0087292,49,Female,West,Life,4076.14,73463.08,12508.39,Accident,618,54.638065,No,Approved,11044.8,0.1702677045394775,3.0686850795114986,18.022707757829714,60954.69,0,0,0,0,0.54638064,Fraudulent,REVIEW,6834.34212201476
CLM029345,CUST007486,POL0308376,45,Male,South,Life,4753.68,88413.83,47288.94,Theft,648,47.78243,No,Approved,25746.6,0.5348590825666075,9.947859342656637,18.599028542097912,41124.89,0,0,0,0,0.4778243,Genuine,REVIEW,22595.80467819035
CLM025185,CUST003544,POL0515785,49,Male,South,Auto,4932.34,60174.08,10230.47,Theft,670,65.00055,Yes,Under Review,5960.95,0.17001456441045712,2.074161554150768,12.19990511603012,49943.61,0,0,0,0,0.65000546,Fraudulent,REVIEW,6649.861356171369
CLM025357,CUST008280,POL0583217,70,Female,East,Home,1975.89,39638.25,24180.1,Accident,411,46.257885,No,Approved,19638.92,0.6100193626106096,12.237573954015657,20.060959871247892,15458.150000000001,0,1,1,0,0.46257883,Genuine,REVIEW,11185.202442318201
CLM030603,CUST008167,POL0841528,73,Male,South,Home,4360.9,19099.8,29440.09,Medical,587,47.40979,No,Rejected,25251.35,1.5413821087131803,6.750920681510698,4.379783989543443,-10340.29,0,1,1,0,0.4740979,Genuine,REVIEW,13957.485066882968
CLM015856,CUST002138,POL0698598,20,Female,North,Auto,4755.69,41185.45,2362.22,Accident,476,46.3023,No,Approved,2324.9,0.057355692362229864,0.49671446204441416,8.660246988344488,38823.229999999996,1,0,1,0,0.463023,Genuine,REVIEW,1093.7622073972225
CLM004283,CUST007823,POL0046221,27,Female,North,Auto,1477.28,14681.81,38535.94,Theft,391,25.459444,No,Approved,22567.1,2.6247404100720555,26.085738654825086,9.938407072457489,-23854.130000000005,1,0,1,0,0.25459445,Genuine,APPROVE,9811.036265661716
CLM031650,CUST011012,POL0666239,78,Male,West,Auto,3815.94,40225.31,13769.29,Accident,658,50.0171,No,Approved,12922.67,0.34230413637582907,3.6083612425771894,10.541389539667813,26456.019999999997,0,1,0,0,0.500171,Fraudulent,REVIEW,6886.999627431035
CLM033788,CUST012875,POL0875798,26,Female,North,Health,2151.52,90743.44,1928.66,Property,838,62.761898,Yes,Under Review,1157.67,0.021253988167078523,0.8964174165241319,42.1764334052205,88814.78,1,0,0,0,0.62761897,Fraudulent,REVIEW,1210.4635997617245
CLM031314,CUST006083,POL0074137,56,Male,North,Auto,3090.16,11150.78,41472.97,Medical,678,45.629738,No,Approved,23305.94,3.719288695499328,13.420978201775961,3.6084798198151558,-30322.190000000002,0,0,0,0,0.4562974,Genuine,REVIEW,18924.00828230381
CLM013787,CUST015857,POL0150375,32,Female,South,Health,832.13,82111.31,43822.01,Medical,314,36.104397,No,Rejected,35738.95,0.5336903040519023,52.66245658731208,98.67606023097352,38289.299999999996,0,0,1,0,0.36104396,Genuine,REVIEW,15821.672019250691
CLM031913,CUST010137,POL0584515,40,Female,South,Life,3518.59,15016.27,49895.84,Theft,686,64.618744,Yes,Under Review,42349.63,3.3227852189658282,14.18063485657607,4.267695298400779,-34879.56999999999,0,0,0,0,0.6461874,Fraudulent,REVIEW,32242.06435083389
CLM049055,CUST006431,POL0834025,31,Male,North,Health,1865.85,35549.47,18577.51,Property,640,50.906555,No,Approved,14739.85,0.5225819119103603,9.956593509660475,19.05269448240748,16971.960000000003,0,0,0,0,0.50906557,Fraudulent,REVIEW,9457.170688481927
CLM022722,CUST002345,POL0693941,46,Male,South,Health,3253.59,78451.18,48659.72,Accident,533,57.652943,No,Approved,31821.33,0.6202547877546266,14.955701240783258,24.112189919442827,29791.459999999992,0,0,1,0,0.57652944,Fraudulent,REVIEW,28053.761280982497
CLM013569,CUST017582,POL0199596,24,Female,North,Home,4109.48,53425.32,35449.75,Medical,310,46.0779,No,Approved,34551.96,0.6635383746882564,8.626334718747872,13.000506146763096,17975.57,1,0,1,0,0.460779,Genuine,REVIEW,16334.50075404346
CLM030365,CUST009283,POL0137026,19,Male,East,Health,3844.31,27614.67,47291.93,Accident,357,37.818325,No,Rejected,26699.86,1.7125654588666097,12.301799282576066,7.183257853815118,-19677.260000000002,1,0,1,0,0.37818325,Genuine,REVIEW,17885.015580872296
CLM021038,CUST009677,POL0389762,39,Male,East,Auto,3797.16,77804.91,8530.56,Theft,473,61.65215,Yes,Under Review,6672.03,0.109640381307555,2.2465632209335396,20.49029011155706,69274.35,0,0,1,0,0.6165215,Fraudulent,REVIEW,5259.273456802368
CLM042586,CUST008561,POL0442809,76,Female,South,Auto,2799.06,61848.18,37120.58,Theft,794,50.86897,No,Approved,21717.95,0.6001887201854607,13.26180217644495,22.096053675162377,24727.6,0,1,0,0,0.5086897,Fraudulent,REVIEW,18882.85676182866
CLM042164,CUST005734,POL0601617,32,Female,North,Auto,2847.19,47983.86,4661.48,Property,600,42.017868,No,Approved,4320.62,0.09714683228902384,1.637221260260116,16.853058629736687,43322.380000000005,0,0,0,0,0.42017868,Genuine,REVIEW,1958.6545207607744
CLM028649,CUST016209,POL0563666,21,Male,East,Life,2519.57,97353.57,41963.0,Property,824,58.896873,Yes,Under Review,30996.23,0.43103709499302384,16.65482602190056,38.63896220386812,55390.57000000001,1,0,0,0,0.58896875,Fraudulent,REVIEW,24714.89581632614
CLM024739,CUST000459,POL0892986,74,Male,West,Auto,1132.67,48642.93,11004.33,Medical,467,41.07069,No,Approved,8143.45,0.22622670961638208,9.715389301385223,42.94536802422594,37638.6,0,1,1,0,0.4107069,Genuine,REVIEW,4519.554343527853
CLM041602,CUST006979,POL0427441,28,Male,East,Life,4302.81,37132.87,14270.09,Accident,390,51.306038,Yes,Under Review,10330.27,0.3842980626059876,3.316458314450324,8.629911615897518,22862.780000000002,1,0,1,0,0.5130604,Fraudulent,REVIEW,7321.4179542809725
CLM011132,CUST012509,POL0285347,67,Female,East,Life,2882.77,16901.2,17597.86,Medical,484,39.105476,No,Approved,12989.49,1.0412195583745534,6.104496716699564,5.862833316567052,-696.6599999999999,0,1,1,0,0.39105475,Genuine,REVIEW,6881.726733839512
CLM008222,CUST001318,POL0495556,60,Female,North,Life,2643.76,87055.75,48192.0,Property,718,48.970554,No,Approved,33394.81,0.5535763002443836,18.228583532544555,32.92876433564317,38863.75,0,1,0,0,0.48970553,Genuine,REVIEW,23599.88903617859
CLM006315,CUST019025,POL0302117,47,Male,North,Home,2008.13,69997.52,10762.66,Accident,528,55.3753,No,Approved,9300.53,0.15375773313111663,5.359543455851961,34.85706602660186,59234.86,0,0,1,0,0.553753,Fraudulent,REVIEW,5959.855460789204
CLM020602,CUST009358,POL0097878,64,Male,North,Health,3255.49,7148.44,21810.93,Accident,564,42.149937,No,Approved,20972.25,3.0511454247360263,6.699737981071975,2.19581076888579,-14662.490000000002,0,1,1,0,0.42149937,Genuine,REVIEW,9193.293287454844
CLM002688,CUST018862,POL0776435,78,Female,West,Life,4214.86,65954.84,46307.75,Property,772,57.88575,Yes,Under Review,43121.3,0.7021129912528027,10.986782479133353,15.648168622445349,19647.089999999997,0,1,0,0,0.5788575,Fraudulent,REVIEW,26805.58753798902
CLM030877,CUST000423,POL0022552,64,Male,West,Life,3167.21,16182.94,29510.05,Theft,472,53.710835,Yes,Under Review,22844.46,1.823528357640824,9.317364494302556,5.109525418270339,-13327.109999999999,0,1,1,0,0.53710836,Fraudulent,REVIEW,15850.094609805941
CLM037793,CUST011135,POL0507564,42,Female,North,Life,1433.12,38692.59,48965.17,Accident,529,43.90656,No,Approved,45545.54,1.2654921782181032,34.166831807524844,26.99884866584794,-10272.580000000002,0,0,1,0,0.43906558,Genuine,REVIEW,21498.920550385712
CLM042754,CUST010934,POL0101115,38,Male,East,Home,3611.63,99556.61,4638.64,Medical,590,44.489635,No,Rejected,2896.57,0.046592988652385814,1.2843619086119011,27.565561810041448,94917.97,0,0,1,0,0.44489637,Genuine,REVIEW,2063.7140985369683
CLM049780,CUST005916,POL0243778,26,Female,West,Home,732.79,83316.13,40897.64,Medical,789,58.359665,Yes,Under Review,32983.16,0.49087301582538695,55.81085986435404,113.69714379290112,42418.490000000005,1,0,0,0,0.58359665,Fraudulent,REVIEW,23867.72556545019
CLM019891,CUST006950,POL0126245,46,Male,South,Health,4307.74,69765.15,48436.09,Accident,763,54.726612,Yes,Under Review,35039.61,0.6942734302155159,11.24396783464183,16.195301944871325,21329.059999999998,0,0,0,0,0.5472661,Fraudulent,REVIEW,26507.431317340135
